구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
개방화장실,박달시장 상인회관 개방화장실,경기도 안양시 만안구 양화로 132-3,경기도 안양시 만안구 박달동 21-8번지,N,3,4,1,0,0,0,7,0,0,박달시장 상인회관,031-469-2660,07:00~23:00,,37.4046450192,126.9096229994,민간,상업시설,수세식,Y,장애인화장실,Y,Y,여자화장실,,2023-02-08
공중화장실,뉴광주농협주유소,경기도 광주시 파발로 97,경기도 광주시 경안동 446-30번지,N,1,1,0,0,0,0,1,0,0,뉴광주농협주유소,031-763-9800,06:00~23:00,,37.4133382346,127.2597189496,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
공중화장실,한라주유소,경기도 광주시 포은대로 655,경기도 광주시 장지동 221-4번지,N,1,2,0,0,0,0,1,0,0,한라주유소,031-763-0080,06:00~23:00,,37.3846930642,127.2429001063,민간,주유소·충전소,수세식,N,,Y,N,,,2023-04-03
공중화장실,송정에너지,경기도 광주시 회안대로 1003,경기도 광주시 송정동 461-1번지,Y,0,1,0,0,0,0,0,0,0,송정에너지,031-761-2713,06:00~23:00,,37.4348770703,127.2621708256,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
공중화장실,우주주유소,경기도 광주시 회안대로 1021,경기도 광주시 송정동 475-4번지,N,2,2,0,0,0,0,2,0,0,우주주유소,031-764-1448,06:00~23:00,,37.4365089569,127.2623691320,민간,주유소·충전소,수세식,N,,Y,N,,,2023-04-03
공중화장실,기름나라주유소,경기도 광주시 회안대로 608,경기도 광주시 장지동 524번지,N,2,2,0,0,0,0,2,0,0,기름나라주유소,031-765-6051,06:00~23:00,,37.4069118170,127.2386660063,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
공중화장실,탄벌주유소,경기도 광주시 회안대로 712,경기도 광주시 탄벌동 100-3번지,N,1,1,0,0,0,0,1,0,0,탄벌주유소,031-769-5145,06:00~23:00,,37.4150615198,127.2433500725,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
공중화장실,행정타운주유소,경기도 광주시 회안대로 843,경기도 광주시 송정동 195-2번지,N,1,3,0,0,0,0,1,0,0,행정타운주유소,031-798-7381,06:00~23:00,,37.4228080494,127.2535630976,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
공중화장실,주)서경에너지,경기도 광주시 회안대로 881,경기도 광주시 송정동 324-1번지,N,2,2,0,0,0,0,2,0,0,주)서경에너지,031-766-2300,06:00~23:00,,37.4258654105,127.2543781446,민간,주유소·충전소,수세식,N,,Y,N,,,2023-04-03
공중화장실,밀목주유소,경기도 광주시 회안대로 968,경기도 광주시 송정동 446-4번지,N,2,2,0,0,0,0,2,0,0,밀목주유소,031-765-1248,06:00~23:00,,37.4320089624,127.2613095522,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
공중화장실,서민주유소,경기도 광주시 회안대로 993,경기도 광주시 송정동 462-1번지,N,1,1,0,0,0,0,2,0,0,서민주유소,031-768-5195,06:00~23:00,,37.4341828115,127.2620712904,민간,주유소·충전소,수세식,N,,N,N,,,2023-04-03
개방화장실,광주시차량등록사업소 화장실,경기도 광주시 포은대로 692-6,경기도 광주시 장지동 214-7번지,N,3,3,1,0,0,0,2,1,0,경기도 광주시 차량등록사업소,031-760-5982,09:00~18:00,,37.3871874754,127.2459529363,지방자치단체,공공용시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,새광주충전소,경기도 광주시 경충대로 1523,경기도 광주시 쌍령동 113-1번지,N,2,2,0,0,0,0,1,0,0,새광주충전소,031-764-1052,06:00~23:00,,37.4042963770,127.2682334175,민간,주유소·충전소,수세식,Y,,N,N,,,2023-04-03
개방화장실,경기도광주하남교육지원청,경기도 광주시 광주대로 178,경기도 광주시 송정동 240-1번지,N,15,18,1,1,0,0,29,1,0,경기도광주하남교육지원청,031-760-4000,09:00~18:00,,37.4226574015,127.2591918946,지방자치단체,공공용시설,수세식,Y,,N,N,,,2023-04-03
개방화장실,광주역 화장실,경기도 광주시 광주역로 10,경기도 광주시 역동 176-13번지,N,2,5,1,1,1,1,9,1,1,광주역,070-7821-5653,05:00~23:50,,37.3989119725,127.2533024177,공공기관,교통시설,수세식,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2023-04-03
공중화장실,검복리 화장실,경기도 광주시 남한산성면 남한산성로 539,경기도 광주시 남한산성면 검복리 41-1번지,N,2,2,0,0,0,0,2,0,0,경기도남한산성세계유산센터,031-8008-5155,24시간,,37.4670134649,127.2034685036,지방자치단체,관광·체육시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,광지원리 화장실,경기도 광주시 남한산성면 남한산성로 64,경기도 광주시 남한산성면 광지원리 5-2번지,N,1,2,0,0,0,0,3,0,0,경기도남한산성세계유산센터,031-8008-5155,24시간,,37.4602335258,127.2411265012,지방자치단체,관광·체육시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,남문 화장실,경기도 광주시 남한산성면 남한산성로 800-6,경기도 광주시 남한산성면 산성리 1047번지,N,3,4,1,1,0,0,7,1,0,경기도남한산성세계유산센터,031-8008-5155,24시간,,37.4765060961,127.1831071061,지방자치단체,관광·체육시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,태전 2호 근린공원 화장실,경기도 광주시 태전동 702-12,경기도 광주시 태전동 702-12,Y,0,2,1,0,0,0,3,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.3808420534,127.2300882645,지방자치단체,공공용시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,매산 소공원 화장실,경기도 광주시 성들길 31-8,경기도 광주시 매산동 836-3번지,Y,1,2,1,0,0,0,3,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.3627773685,127.2414955335,지방자치단체,공공용시설,수세식,Y,여자화장실,Y,N,,,2023-04-03
공중화장실,노곡 어린이공원 화장실,경기도 광주시 도척로 559,경기도 광주시 도척면 노곡리 241-1번지,Y,0,1,1,1,0,0,2,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.3040687445,127.3306374956,지방자치단체,공공용시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,곤지암 소공원 화장실,경기도 광주시 곤지암로 70-36,경기도 광주시 곤지암읍 곤지암리 448-3번지,Y,3,2,1,1,0,0,3,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.3509055740,127.3374198863,지방자치단체,공공용시설,수세식,Y,여자화장실,Y,N,,,2023-04-03
공중화장실,양벌리 자전거생태공원 화장실,경기도 광주시 마루들길 44,경기도 광주시 양벌동 1048-15번지,Y,2,2,1,0,1,1,3,1,1,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.3885940133,127.2503651987,지방자치단체,공공용시설,수세식,Y,여자화장실,Y,Y,여자화장실,,2023-04-03
공중화장실,대쌍령리 생태도시숲 화장실,경기도 광주시 초월읍 대쌍령리 301-12,경기도 광주시 초월읍 대쌍령리 301-12,Y,1,2,1,0,0,0,3,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.3832573108,127.2843046816,지방자치단체,공공용시설,수세식,Y,남자화장실+여자화장실,N,N,,,2023-04-03
공중화장실,목현천 도시숲 화장실,경기도 광주시 행정타운로 149-4,경기도 광주시 회덕동 431-6번지,Y,1,2,1,0,0,0,1,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,,37.4262294663,127.2433006531,지방자치단체,공공용시설,수세식,Y,남자화장실+여자화장실,N,N,,,2023-04-03
공중화장실,얼음골화장실,경기도 광주시 얼음골길 47-23,경기도 광주시 도척면 도웅리 532번지,N,1,1,0,0,0,0,2,0,0,경기도 광주시 도척면행정복지센터,031-760-4972,00:00~24:00,,37.3296604677,127.3023265029,지방자치단체,기타,수세식,Y,,N,N,,,2023-04-03
공중화장실,도척그린공원화장실,경기도 광주시 도척로 690,경기도 광주시 도척면 유정리 211-5번지,N,3,5,1,1,0,0,7,1,0,경기도 광주시 도척면행정복지센터,031-760-4972,00:00~24:00,2013-01,37.2935620428,127.3268814187,지방자치단체,관광·체육시설,수세식,Y,여자화장실,N,N,,,2023-04-03
공중화장실,도척면 행정복지센터 화장실,경기도 광주시 노곡로 20,경기도 광주시 도척면 노곡리 58-14번지,N,6,9,3,3,0,0,9,1,1,경기도 광주시 도척면행정복지센터,031-760-4972,09:00~21:00,2008-01,37.3048176582,127.3311661720,지방자치단체,공공용시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,양벌도서관,경기도 광주시 오포읍 양벌로 195-25,경기도 광주시 양벌동 1106-1번지,N,2,4,1,0,0,0,6,1,0,경기도 광주시 도서관정책과,031-760-4132,09:00~22:00,,37.3790906591,127.2576934473,지방자치단체,공공용시설,수세식,Y,장애인화장실+여자화장실+남자화장실,N,Y,여자화장실,,2023-04-03
간이화장실,라이프아파트 뒤,경기도 용인시 처인구 중부대로1546번길 31,경기도 용인시 처인구 마평동 571-13번지,N,1,0,0,0,0,0,1,0,0,용인도시공사(환경사업팀),,연중무휴,,37.2304929422,127.2158506822,지방자치단체,기타,수거식,N,,N,N,,,2023-03-21
간이화장실,모범운전자회 옆,경기도 용인시 처인구 경안천로 140,경기도 용인시 처인구 고림동 992번지,N,1,2,1,0,0,0,1,0,0,용인도시공사(환경사업팀),,연중무휴,,37.2446964978,127.2147825989,지방자치단체,기타,수거식,N,,N,N,,,2023-03-21
간이화장실,위령탑,경기도 용인시 처인구 양지면 한터로454번길 5,경기도 용인시 처인구 양지면 대대리 산392-2번지,N,1,0,0,0,0,0,1,0,0,용인도시공사(환경사업팀),,연중무휴,,37.2621028000,127.2551590685,지방자치단체,기타,수거식,N,,N,N,,,2023-03-21
공중화장실,경안천 도사마을 체육공원,경기도 용인시 처인구 포곡읍 경안천자전거길 1388,경기도 용인시 처인구 포곡읍 삼계리 671번지,N,1,1,1,1,0,0,2,1,0,용인도시공사(환경사업팀),,연중무휴,,37.2955794980,127.2337148905,지방자치단체,기타,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,경안천 둔전리,경기도 용인시 처인구,,N,0,1,1,1,0,0,2,1,0,용인도시공사(환경사업팀),,연중무휴,,,,지방자치단체,기타,수세식,Y,여자화장실,N,Y,여자화장실,,2023-03-21
공중화장실,경안천 둔전생태공원,경기도 용인시 처인구 포곡읍 포곡로51번길 93,,Y,2,2,0,0,0,0,4,1,0,용인도시공사(환경사업팀),,연중무휴,,,,지방자치단체,기타,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,하남역사박물관 화장실(3층),경기도 하남시 덕풍동 694-1번지,경기도 하남시 덕풍동 694-1번지,N,2,4,0,0,0,0,5,0,0,문화재단,031-790-7982,09:00~18:00,,37.5454565612,127.2060787072,2022-04-11,-,-,N,-,N,N,-,2023-04,2023-02-16
공중화장실,하남시종합사회복지관(4층),경기도 하남시 신장동 521-5번지,경기도 하남시 신장동 521-5번지,N,2,4,1,0,0,0,2,1,0,종합사회복지관,031-790-2924,09:00~18:00,,37.5417036317,127.2157831453,2022-04-11,-,-,N,-,N,N,-,2023-04,2023-02-16
공중화장실,하남문화예술회관 화장실(대극장 2층),경기도 하남시 덕풍동 694번지,경기도 하남시 덕풍동 694번지,N,5,6,0,0,0,0,5,0,0,경영안전(방재실),031-790-7997,09:00~18:00,,37.5444973410,127.2081880248,2022-04-11,-,-,N,-,N,N,-,2023-04,2023-02-16
간이화장실,하번천리 여가녹지공원 화장실,경기도 광주시 남한산성면 하번천리 23-6,경기도 광주시 남한산성면 하번천리 23-6,N,1,0,0,0,0,0,2,0,0,경기도 광주시 남한산성면행정복지센터,031-760-4984,24시간,2020-05,37.4390801883,127.2894401926,지방자치단체,관광·체육시설,수거식,N,,N,N,,,2023-04-03
공중화장실,광주시 공설운동장 화장실(테니스장 방향),경기도 광주시 파발로 176 광주시공설운동장,경기도 광주시 경안동 123-4번지 광주시공설운동장,N,3,3,1,0,0,0,3,1,0,광주도시관리공사(공설운동장),031-760-2066,24시간,,37.4149442907,127.2517694589,지방자치단체,관광·체육시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,광주문화스포츠센터,경기도 광주시 회안대로 891,경기도 광주시 송정동 340-1번지,N,13,19,3,0,3,0,23,3,0,광주도시관리공사(문화스포츠센터),031-760-4473,06:00~22:00,2011-07,37.4269117267,127.2547251024,지방자치단체,관광·체육시설,수세식,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2023-04-03
공중화장실,늑현리 농구장 공중화장실,경기도 광주시 산수로 33-6,경기도 광주시 초월읍 늑현리 193번지,N,2,3,1,1,0,0,3,1,0,경기도 광주시 초월읍행정복지센터,031-760-4698,00:00~00:00,2008-01,37.3663862358,127.3154660369,지방자치단체,관광·체육시설,수세식,Y,장애인화장실+여자화장실,N,N,,,2023-04-03
공중화장실,쌍동리 친수공간 공중화장실,경기도 광주시 경충대로1098번길 34,경기도 광주시 초월읍 쌍동리 318번지,N,2,2,1,0,0,0,2,1,0,경기도 광주시 초월읍행정복지센터,031-760-4698,04:00~00:00,2011-01,37.3771924769,127.2980791528,지방자치단체,관광·체육시설,수세식,Y,장애인화장실+여자화장실,Y,Y,여자화장실,,2023-04-03
공중화장실,도람근린공원,경기도 광주시 역동 176-25,경기도 광주시 역동 176-25,N,1,1,1,0,0,0,1,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,2022-01,37.4004159990,127.2505100515,지방자치단체,관광·체육시설,수세식,Y,여자화장실,N,Y,여자화장실,2020-01,2023-04-03
공중화장실,송정소규모체육관 화장실,경기도 광주시 통미로16번길 12-4,경기도 광주시 송정동 101-88번지,N,2,2,1,0,0,0,4,1,0,광주도시관리공사(체육시설팀),031-761-4450,09:00~21:00,2022-07,37.4149406281,127.2587080725,지방자치단체,관광·체육시설,수세식,Y,,N,N,,,2023-04-03
공중화장실,쌍령동 물놀이장,경기도 광주시 쌍령동 503-1,경기도 광주시 쌍령동 503-1,N,2,2,0,0,0,0,4,0,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,2022-01,37.3988681394,127.2703364459,지방자치단체,공공용시설,수세식,Y,여자화장실,N,N,,2020-01,2023-04-03
공중화장실,탄천 연원마을,경기도 용인시 기흥구 용구대로2469번길 51,경기도 용인시 기흥구 보정동 1019-243번지,N,0,1,1,1,0,0,1,1,0,용인도시공사(환경사업팀),,연중무휴,,37.3112186286,127.1047050525,지방자치단체,기타,수세식,Y,여자화장실,N,Y,남자화장실+여자화장실,,2023-03-21
공중화장실,하남문화원 화장실(3층),경기도 하남시 덕풍동 285-80번지,경기도 하남시 덕풍동 285-80번지,N,1,2,0,0,0,0,3,0,0,하남시청 문화체육과,031-795-1020,09:00~18:00,,37.5438897920,127.2067187827,2022-04-11,-,-,N,-,N,N,-,2023-04,2023-02-16
공중화장실,하남종합운동장 화장실(본부석2층),경기도 하남시 망월동 200번지,경기도 하남시 망월동 200번지,N,8,11,1,0,0,0,12,1,0,문화체육과,031-790-6144,09:00~18:00,,37.5666220041,127.1960421939,2022-04-11,-,-,N,-,N,N,-,2023-04,2023-02-16
공중화장실,박달1동 행정복지센터 화장실,경기도 안양시 만안구 양화로127번길 9,경기도 안양시 만안구 박달동 50-2번지,N,5,7,1,1,0,0,6,1,0,박달1동 행정복지센터,031-8045-3720,09:00~18:00,,37.4036693217,126.9091787016,지방자치단체,공공용시설,수세식,N,,N,Y,남자화장실+여자화장실,,2023-02-08
공중화장실,민백어린이공원 공중화장실,경기도 안양시 동안구 평촌동 933-2,경기도 안양시 동안구 평촌동 933-2,N,2,2,1,0,0,0,3,1,0,안양시 공원관리과,031-8045-5021,00:00~24:00,,37.3856775784,126.9699576114,지방자치단체,관광·체육시설,수세식,Y,여자화장실,Y,Y,여자화장실,,2023-02-08
공중화장실,미륭아파트 앞 공중화장실,경기도 안양시 동안구 경수대로 868번길 16,경기도 안양시 동안구 비산동 1116번지,N,1,2,0,0,0,0,3,2,0,안양시 생태하천과,031-8045-2187,00:00~24:00,,37.3983636213,126.9452059965,지방자치단체,기타,수세식,Y,여자화장실,Y,N,,,2023-02-08
개방화장실,문화빌딩 개방화장실,경기도 안양시 만안구 안양로 338(안양동),경기도 안양시 만안구 안양동 689-148번지,N,2,1,0,0,0,0,2,0,0,문화빌딩,,00:00~24:00,,37.4019701080,126.9191573878,민간,상업시설,수세식,N,,N,N,,2019-12,2023-02-08
공중화장실,무궁화어린이공원 공중화장실,경기도 안양시 동안구 호계동 1061,경기도 안양시 동안구 호계동 1061,N,1,2,1,0,0,0,2,1,1,안양시 공원관리과,031-8045-5021,00:00~24:00,,37.3829026433,126.9583086442,지방자치단체,관광·체육시설,수세식,Y,여자화장실,Y,N,,,2023-02-08
공중화장실,목양교회,경기도 안양시 동안구 관평로138번길 52(평촌동),경기도 안양시 동안구 평촌동 898-4번지,N,8,27,0,0,0,0,10,0,0,목양교회,031-382-7177,00:00~00:00,,37.3901447096,126.9651363061,민간,기타,수세식,N,,N,N,,,2023-02-08
공중화장실,목련어린이공원 공중화장실,경기도 안양시 동안구 호계동 1052-2,경기도 안양시 동안구 호계동 1052-2,N,2,2,1,0,1,0,2,1,1,안양시 공원관리과,031-8045-5021,00:00~24:00,,37.3878345101,126.9546808829,지방자치단체,관광·체육시설,수세식,Y,여자화장실,Y,Y,여자화장실,,2023-02-08
공중화장실,명학역(1호선) 공중화장실,경기도 안양시 만안구 만안로 20,경기도 안양시 만안구 안양동 1163-1번지,N,2,2,1,0,0,0,4,1,0,명학역,031-447-7788,04:30~24:20,,37.3852195102,126.9352592707,공공기관,교통시설,수세식,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2023-02-08
